ATP,Location,Tournament,Date,Year,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,2nd Round,5,Spadea V.,Mantilla F.,30,127,6,1,6,2,6,2,,,,,3,0,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,2nd Round,5,Schalken S.,Martin T.,23,72,6,3,6,2,4,6,6,3,,,3,1,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,2nd Round,5,Karlovic I.,Elseneer G.,62,99,6,4,6,4,3,6,7,6,,,3,1,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,2nd Round,5,Schuettler R.,Rusedski G.,8,165,6,7,7,6,6,7,6,2,6,2,3,2,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Moya C.,Tursunov D.,7,70,6,1,6,4,7,5,,,,,3,0,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Grosjean S.,Gambill J.M.,13,84,7,6,6,3,6,2,,,,,3,0,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,Ivanisevic G.,10,415,6,2,6,3,6,4,,,,,3,0,Completed
35,London,Wimbledon,25/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Ginepri R.,Ferrero J.C.,34,5,6,3,6,4,6,1,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Mayer F.,Ferreira W.,66,82,4,6,6,4,6,1,6,4,,,3,1,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Johansson J.,Bjorkman J.,43,27,6,7,7,6,7,6,6,3,,,3,1,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Karlovic I.,Lopez F.,62,22,7,6,7,6,6,7,7,5,,,3,1,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Johansson T.,1,123,6,3,6,4,6,3,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Ancic M.,Hrbaty D.,63,25,7,5,6,3,7,5,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Schalken S.,Enqvist T.,23,57,5,7,6,2,3,6,7,6,6,2,3,2,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Spadea V.,Schuettler R.,30,8,6,4,6,2,6,3,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Malisse X.,Beck K.,51,71,6,3,6,3,6,4,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Roddick A.,Dent T.,2,31,6,3,7,6,7,6,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Philippoussis M.,Gonzalez F.,17,26,6,4,6,1,6,7,7,5,,,3,1,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Popp A.,Carlsen K.,90,103,7,5,6,4,6,4,,,,,3,0,Completed
35,London,Wimbledon,27/06/2004,2004,Grand Slam,Outdoor,Grass,3rd Round,5,Henman T.,Arazi H.,6,39,7,6,6,4,3,6,6,2,,,3,1,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Grosjean S.,Ginepri R.,13,34,6,2,6,2,7,6,,,,,3,0,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Mayer F.,Johansson J.,66,43,6,3,6,7,7,6,6,4,,,3,1,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,3,Schalken S.,Spadea V.,23,30,6,2,7,5,3,6,6,2,,,3,1,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Hewitt L.,Moya C.,10,7,6,4,6,2,4,6,7,6,,,3,1,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Karlovic I.,1,62,6,3,7,6,7,6,,,,,3,0,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Ancic M.,Malisse X.,63,51,7,5,3,1,,,,,,,1,0,Retired
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Roddick A.,Popp A.,2,90,7,5,6,4,6,4,,,,,3,0,Completed
35,London,Wimbledon,28/06/2004,2004,Grand Slam,Outdoor,Grass,4th Round,5,Henman T.,Philippoussis M.,6,17,6,2,7,5,6,7,7,6,,,3,1,Completed
35,London,Wimbledon,30/06/2004,2004,Grand Slam,Outdoor,Grass,Quarterfinals,5,Ancic M.,Henman T.,63,6,7,6,6,4,6,2,,,,,3,0,Completed
35,London,Wimbledon,30/06/2004,2004,Grand Slam,Outdoor,Grass,Quarterfinals,5,Roddick A.,Schalken S.,2,23,7,6,7,6,6,3,,,,,3,0,Completed
35,London,Wimbledon,30/06/2004,2004,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Hewitt L.,1,10,6,1,6,7,6,0,6,4,,,3,1,Completed
35,London,Wimbledon,30/06/2004,2004,Grand Slam,Outdoor,Grass,Quarterfinals,5,Grosjean S.,Mayer F.,13,66,7,5,6,4,6,2,,,,,3,0,Completed
35,London,Wimbledon,02/07/2004,2004,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Grosjean S.,1,13,6,2,6,3,7,6,,,,,3,0,Completed
35,London,Wimbledon,02/07/2004,2004,Grand Slam,Outdoor,Grass,Semifinals,5,Roddick A.,Ancic M.,2,63,6,4,4,6,7,5,7,5,,,3,1,Completed
35,London,Wimbledon,04/07/2004,2004,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Roddick A.,1,2,4,6,7,5,7,6,6,4,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Baker B.,4,179,6,7,6,4,6,4,6,2,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Saulnier C.,Rusedski G.,62,91,6,4,3,6,6,1,3,6,7,6,3,2,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Stepanek R.,26,69,7,5,6,1,6,3,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Mutis O.,240,116,2,6,6,2,6,1,7,5,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Delic A.,Tipsarevic J.,245,115,6,1,6,3,6,4,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Costa A.,1,44,7,5,6,2,6,4,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Mahut N.,20,124,6,3,7,5,6,2,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Calatrava A.,Bogdanovic A.,106,206,6,3,3,6,4,6,6,1,6,4,3,2,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Ancic M.,100,29,7,5,6,2,7,6,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Andreev I.,36,50,6,3,6,4,4,6,2,6,7,5,3,2,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Ferrer D.,28,55,7,5,6,3,6,2,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Tabara M.,Mirnyi M.,149,65,6,4,3,6,6,4,6,4,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Pavel A.,Nieminen J.,18,71,6,3,7,5,6,7,6,3,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Malisse X.,118,43,6,1,1,6,1,6,6,4,6,1,3,2,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Elsner D.,61,123,7,6,6,4,6,3,,,,,3,0,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Starace P.,Popp A.,93,81,1,6,6,3,6,4,6,3,,,3,1,Completed
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,El Aynaoui Y.,22,80,6,1,2,1,,,,,,,1,0,Retired
50,New York,US Open,30/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Sluiter R.,88,94,6,2,7,6,7,6,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Corretja A.,54,92,2,6,6,4,6,0,6,1,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Monaco J.,10,82,7,6,4,6,6,3,6,2,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Golmard J.,Labadze I.,339,46,7,6,,,,,,,,,1,0,Retired
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Martin T.,34,96,4,6,6,4,6,4,7,5,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Ginepri R.,7,47,7,6,6,4,6,2,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Karlovic I.,6,52,7,6,6,7,4,6,6,4,6,4,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Hanescu V.,15,86,4,6,6,4,6,1,6,1,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Ljubicic I.,74,25,3,6,6,3,1,1,,,,,1,1,Retired
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Martin A.,Dupuis A.,58,85,3,6,6,2,6,4,6,4,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Goldstein P.,Suzuki T.,157,201,7,6,2,6,6,2,6,1,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Acasuso J.,11,79,6,4,6,0,6,2,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Zabaleta M.,63,53,4,6,6,3,6,7,6,3,6,2,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Hernandez O.,23,87,6,1,6,2,6,1,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Enqvist T.,Safin M.,59,14,7,6,6,4,3,6,6,3,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Peya A.,Reynolds B.,130,320,2,6,6,3,6,3,6,7,6,4,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Udomchoke D.,19,182,6,4,7,5,6,4,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Elseneer G.,56,108,2,6,7,6,7,6,6,2,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Bogomolov A.,97,109,6,3,6,4,1,6,2,6,6,3,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Schuettler R.,171,12,3,6,4,6,7,6,7,6,6,1,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Saretta F.,37,104,6,4,6,2,6,1,,,,,3,0,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Zib T.,8,141,4,6,7,5,7,6,6,7,6,3,3,2,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Ram R.,77,307,6,3,6,2,3,6,6,4,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Arthurs W.,66,84,6,4,6,7,6,3,6,3,,,3,1,Completed
50,New York,US Open,31/08/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Volandri F.,Hippensteel K.,60,207,6,3,6,4,6,2,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Heuberger I.,49,139,6,0,6,3,4,6,2,6,6,3,3,2,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Canas G.,Vliegen K.,31,103,6,3,4,6,7,5,6,1,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Johansson J.,Lu Y.H.,30,95,6,3,6,1,6,3,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Jenkins S.,2,1441,6,0,6,2,6,2,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Philippoussis M.,51,57,1,6,6,3,3,6,7,6,4,1,2,2,Retired
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Horna L.,24,33,6,7,6,2,6,4,6,4,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Bjorkman J.,68,35,6,3,2,6,6,2,1,6,6,3,3,2,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Patience O.,13,111,7,5,6,7,6,2,6,1,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Carraz G.,40,70,7,5,6,0,4,6,6,3,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Ferreira W.,5,107,6,1,7,5,6,4,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Gonzalez F.,39,16,6,4,7,6,6,7,6,1,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Ketola T.,Morrison J.,277,101,6,1,3,6,6,3,7,6,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Beck K.,Ascione T.,72,112,6,3,7,6,6,4,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Montanes A.,38,83,6,1,6,3,6,2,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Carlsen K.,41,98,6,4,7,6,6,7,3,6,6,3,3,2,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Pless K.,Kuerten G.,353,21,6,4,3,6,6,1,7,6,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Benneteau A.,99,75,6,1,6,1,6,4,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Mello R.,Chela J.I.,113,17,6,2,7,6,2,6,2,6,6,2,3,2,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,van Scheppingen D.,9,73,6,4,7,6,6,3,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,di Pasquale A.,32,252,7,6,6,3,6,2,,,,,3,0,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Sanchez D.,Odesnik W.,64,480,4,6,7,6,6,2,6,3,,,3,1,Completed
50,New York,US Open,01/09/2004,2004,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Sanguinetti D.,45,102,6,1,5,7,6,2,3,6,6,2,3,2,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Baghdatis M.,1,240,6,2,6,7,6,3,6,1,,,3,1,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Johansson T.,Gaudio G.,61,10,6,3,2,6,6,4,6,4,,,3,1,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Srichaphan P.,Goldstein P.,15,157,6,4,7,6,6,0,,,,,3,0,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Pavel A.,Verdasco F.,18,36,7,5,6,3,7,6,,,,,3,0,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Santoro F.,Tursunov D.,34,63,6,1,6,3,6,4,,,,,3,0,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Lee H.T.,Martin A.,74,58,6,4,7,6,6,1,,,,,3,0,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Kiefer N.,Saulnier C.,20,62,7,6,6,3,7,6,,,,,3,0,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Kucera K.,23,118,6,4,6,3,1,6,5,7,6,4,3,2,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Rochus O.,Starace P.,100,93,6,1,4,6,4,6,6,0,6,3,3,2,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Mayer F.,7,37,7,5,2,6,6,2,1,0,,,2,1,Retired
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Henman T.,Golmard J.,6,339,6,2,6,4,4,6,7,6,,,3,1,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Tabara M.,Fish M.,149,28,6,3,3,6,1,6,6,3,6,3,3,2,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Sargsian S.,Massu N.,54,11,6,7,6,4,3,6,7,6,6,4,3,2,Completed
50,New York,US Open,02/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Novak J.,Calatrava A.,26,106,7,5,6,1,6,3,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Mathieu P.H.,Dent T.,88,22,6,7,6,4,6,3,7,6,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Moya C.,Delic A.,4,245,6,2,3,6,6,3,6,2,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Grosjean S.,45,13,6,4,6,4,1,6,6,1,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Clement A.,19,66,6,3,6,3,3,6,6,4,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Ferrero J.C.,97,8,7,6,4,6,6,7,6,2,6,2,3,2,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Arazi H.,5,41,7,6,6,1,6,2,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Mello R.,Sanchez D.,113,64,6,1,6,1,6,3,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Beck K.,Pless K.,72,353,6,1,7,6,7,5,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Ketola T.,68,277,6,3,7,6,6,3,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Kohlschreiber P.,32,99,7,5,7,5,6,7,1,6,6,2,3,2,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Peya A.,Enqvist T.,130,59,1,6,6,3,6,3,6,2,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Soderling R.,51,39,6,1,2,6,7,5,6,4,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Spadea V.,40,24,6,3,4,6,3,6,6,3,6,4,3,2,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Johansson J.,Gambill J.M.,30,77,6,4,7,5,7,5,,,,,3,0,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Llodra M.,Seppi A.,56,171,6,0,6,3,3,6,6,3,,,3,1,Completed
50,New York,US Open,03/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Nalbandian D.,38,9,6,7,6,4,7,5,2,6,6,4,3,2,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Canas G.,Volandri F.,31,60,6,4,7,5,6,1,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Nadal R.,2,49,6,0,6,3,6,4,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Santoro F.,1,34,6,0,6,4,7,6,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Rochus O.,Moya C.,100,4,4,6,6,4,6,3,6,7,7,5,3,2,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Hrbaty D.,Srichaphan P.,23,15,7,6,6,3,6,3,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Pavel A.,Lee H.T.,18,74,6,4,6,2,1,6,1,6,6,4,3,2,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Kiefer N.,Johansson T.,20,61,6,4,6,0,6,1,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Novak J.,7,26,6,4,6,2,6,3,,,,,3,0,Completed
50,New York,US Open,04/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Sargsian S.,Mathieu P.H.,54,88,4,6,4,6,6,4,6,2,7,6,3,2,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Henman T.,Tabara M.,6,149,4,6,6,3,5,7,6,4,6,3,3,2,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Haas T.,Mello R.,45,113,6,4,6,3,7,5,,,,,3,0,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Johansson J.,Koubek S.,30,97,6,7,7,6,6,1,6,3,,,3,1,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Peya A.,19,130,6,3,6,3,6,2,,,,,3,0,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Youzhny M.,68,38,2,6,6,1,6,3,4,6,6,1,3,2,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Llodra M.,Melzer J.,56,40,6,3,6,2,7,5,,,,,3,0,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Canas G.,2,31,6,1,6,3,6,3,,,,,3,0,Completed
50,New York,US Open,05/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Beck K.,Davydenko N.,72,51,6,3,4,6,3,6,6,1,6,4,3,2,Completed
50,New York,US Open,06/09/2004,2004,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Lopez F.,5,32,6,1,6,4,6,2,,,,,3,0,Completed
50,New York,US Open,06/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Henman T.,Kiefer N.,6,20,6,7,6,3,6,1,6,7,3,0,2,2,Retired
50,New York,US Open,06/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Hrbaty D.,Rochus O.,23,100,2,6,3,6,6,3,6,4,6,0,3,2,Completed
50,New York,US Open,06/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Sargsian S.,7,54,6,3,6,2,6,2,,,,,3,0,Completed
50,New York,US Open,07/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Pavel A.,1,18,,,,,,,,,,,,,Walkover
50,New York,US Open,07/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Hewitt L.,Beck K.,5,72,6,4,6,2,6,2,,,,,3,0,Completed
50,New York,US Open,07/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Haas T.,Berdych T.,45,68,7,6,6,1,7,5,,,,,3,0,Completed
50,New York,US Open,08/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Johansson J.,Llodra M.,30,56,6,2,6,3,6,2,,,,,3,0,Completed
50,New York,US Open,08/09/2004,2004,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Robredo T.,2,19,6,3,6,2,6,4,,,,,3,0,Completed
50,New York,US Open,09/09/2004,2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Agassi A.,1,7,6,3,2,6,7,5,3,6,6,3,3,2,Completed
50,New York,US Open,09/09/2004,2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Henman T.,Hrbaty D.,6,23,6,1,7,5,5,7,6,2,,,3,1,Completed
